benchmark,problem_id,method,model,predicted_answer,ground_truth,correct,tokens_used,latency_s,steps_total,steps_verified,steps_disagreed,steps_recovered,error
math,math_0043,cot,gpt-4o-mini,-4,-4,True,699,5.488,0,0,0,0,
math,math_0044,cot,gpt-4o-mini,7.50,\$7.50,True,419,2.823,0,0,0,0,
math,math_0045,cot,gpt-4o-mini,6,6,True,485,2.946,0,0,0,0,
math,math_0046,cot,gpt-4o-mini,\frac{3}{2},\frac{3}{2},True,760,10.632,0,0,0,0,
math,math_0047,cot,gpt-4o-mini,7,7,True,1251,9.854,0,0,0,0,
math,math_0048,cot,gpt-4o-mini,1,1,True,680,5.543,0,0,0,0,
math,math_0049,cot,gpt-4o-mini,,\text{(E)},False,893,6.473,0,0,0,0,
gsm8k,gsm8k_0180,self_consistency,gpt-4o-mini,168,168,True,1448,10.635,0,0,0,0,
gsm8k,gsm8k_0181,self_consistency,gpt-4o-mini,7,7,True,1156,8.21,0,0,0,0,
gsm8k,gsm8k_0182,self_consistency,gpt-4o-mini,80,80,True,1370,9.623,0,0,0,0,
gsm8k,gsm8k_0183,self_consistency,gpt-4o-mini,4,4,True,1401,9.26,0,0,0,0,
gsm8k,gsm8k_0184,self_consistency,gpt-4o-mini,60,60,True,1474,11.128,0,0,0,0,
gsm8k,gsm8k_0185,self_consistency,gpt-4o-mini,4000,4000,True,1320,9.206,0,0,0,0,
gsm8k,gsm8k_0186,self_consistency,gpt-4o-mini,67,67,True,1047,10.866,0,0,0,0,
gsm8k,gsm8k_0187,self_consistency,gpt-4o-mini,240,240,True,918,6.707,0,0,0,0,
gsm8k,gsm8k_0188,self_consistency,gpt-4o-mini,120,120,True,1521,10.444,0,0,0,0,
gsm8k,gsm8k_0189,self_consistency,gpt-4o-mini,105,105,True,1605,11.049,0,0,0,0,
math,math_0040,cot,gpt-4o-mini,6,6,True,693,8.666,0,0,0,0,
math,math_0041,cot,gpt-4o-mini,-1,-1,True,418,3.062,0,0,0,0,
math,math_0042,cot,gpt-4o-mini,-4,"-4,-2,-1,1,2,4",False,489,3.68,0,0,0,0,
math,math_0043,cot,gpt-4o-mini,-4,-4,True,744,5.387,0,0,0,0,
math,math_0044,cot,gpt-4o-mini,7.50,\$7.50,True,419,2.989,0,0,0,0,
math,math_0045,cot,gpt-4o-mini,6,6,True,454,2.974,0,0,0,0,
math,math_0046,cot,gpt-4o-mini,2,\frac{3}{2},False,765,6.418,0,0,0,0,
math,math_0047,cot,gpt-4o-mini,7,7,True,2007,15.727,0,0,0,0,
math,math_0048,cot,gpt-4o-mini,1,1,True,682,5.752,0,0,0,0,
math,math_0049,cot,gpt-4o-mini,3,\text{(E)},False,847,6.298,0,0,0,0,
math,math_0050,cot,gpt-4o-mini,7,7,True,955,7.062,0,0,0,0,
math,math_0051,cot,gpt-4o-mini,65,\sqrt{65},False,463,3.426,0,0,0,0,
math,math_0052,cot,gpt-4o-mini,11,11,True,769,5.443,0,0,0,0,
math,math_0053,cot,gpt-4o-mini,105,105,True,472,3.691,0,0,0,0,
math,math_0054,cot,gpt-4o-mini,4,"-4, 4",False,308,1.876,0,0,0,0,
math,math_0055,cot,gpt-4o-mini,-3,-3,True,1440,5.394,0,0,0,0,
math,math_0056,cot,gpt-4o-mini,9,9,True,805,3.881,0,0,0,0,
math,math_0057,cot,gpt-4o-mini,42,42,True,742,6.533,0,0,0,0,
math,math_0058,cot,gpt-4o-mini,150,150,True,405,2.79,0,0,0,0,
math,math_0059,cot,gpt-4o-mini,4,\frac{\sqrt3}{2},False,1176,9.251,0,0,0,0,
math,math_0050,cot,gpt-4o-mini,-\frac{1897}{16},7,False,1093,8.152,0,0,0,0,
math,math_0051,cot,gpt-4o-mini,65,\sqrt{65},False,452,4.019,0,0,0,0,
math,math_0052,cot,gpt-4o-mini,11,11,True,752,5.476,0,0,0,0,
math,math_0053,cot,gpt-4o-mini,105,105,True,476,4.504,0,0,0,0,
math,math_0054,cot,gpt-4o-mini,4,"-4, 4",False,307,2.093,0,0,0,0,
math,math_0055,cot,gpt-4o-mini,4,-3,False,1644,6.679,0,0,0,0,
math,math_0056,cot,gpt-4o-mini,9,9,True,937,5.253,0,0,0,0,
math,math_0057,cot,gpt-4o-mini,42,42,True,722,5.401,0,0,0,0,
math,math_0058,cot,gpt-4o-mini,150,150,True,412,2.715,0,0,0,0,
math,math_0059,cot,gpt-4o-mini,4,\frac{\sqrt3}{2},False,1201,8.793,0,0,0,0,
gsm8k,gsm8k_0190,self_consistency,gpt-4o-mini,300,300,True,1347,8.191,0,0,0,0,
gsm8k,gsm8k_0191,self_consistency,gpt-4o-mini,240,240,True,1302,9.599,0,0,0,0,
gsm8k,gsm8k_0192,self_consistency,gpt-4o-mini,110,110,True,1290,8.913,0,0,0,0,
gsm8k,gsm8k_0193,self_consistency,gpt-4o-mini,4,4,True,1347,9.562,0,0,0,0,
gsm8k,gsm8k_0194,self_consistency,gpt-4o-mini,23,23,True,1939,14.646,0,0,0,0,
gsm8k,gsm8k_0195,self_consistency,gpt-4o-mini,2,2,True,1634,11.229,0,0,0,0,
gsm8k,gsm8k_0196,self_consistency,gpt-4o-mini,2,2,True,1595,11.486,0,0,0,0,
gsm8k,gsm8k_0197,self_consistency,gpt-4o-mini,762,762,True,1410,9.271,0,0,0,0,
gsm8k,gsm8k_0198,self_consistency,gpt-4o-mini,2,2,True,1615,12.181,0,0,0,0,
gsm8k,gsm8k_0199,self_consistency,gpt-4o-mini,5600,5600,True,1407,10.261,0,0,0,0,
math,math_0060,cot,gpt-4o-mini,1,1,True,403,3.103,0,0,0,0,
math,math_0061,cot,gpt-4o-mini,235,235,True,1530,12.039,0,0,0,0,
math,math_0062,cot,gpt-4o-mini,5,\sqrt5,False,1377,11.073,0,0,0,0,
math,math_0063,cot,gpt-4o-mini,36,19,False,729,5.205,0,0,0,0,
math,math_0064,cot,gpt-4o-mini,7,\frac{3}{7},False,731,6.391,0,0,0,0,
math,math_0065,cot,gpt-4o-mini,36,\frac{11}{36},False,495,3.957,0,0,0,0,
math,math_0066,cot,gpt-4o-mini,-3 + 4i,-375 + 500i,False,1201,8.392,0,0,0,0,
math,math_0067,cot,gpt-4o-mini,3,561,False,1429,11.208,0,0,0,0,
math,math_0068,cot,gpt-4o-mini,78,30,False,803,7.126,0,0,0,0,
math,math_0069,cot,gpt-4o-mini,1000,1000,True,882,6.937,0,0,0,0,
math,math_0060,cot,gpt-4o-mini,1,1,True,403,3.316,0,0,0,0,
math,math_0061,cot,gpt-4o-mini,15,235,False,849,6.836,0,0,0,0,
math,math_0062,cot,gpt-4o-mini,5,\sqrt5,False,978,7.626,0,0,0,0,
math,math_0063,cot,gpt-4o-mini,36,19,False,673,3.976,0,0,0,0,
math,math_0064,cot,gpt-4o-mini,7,\frac{3}{7},False,731,5.672,0,0,0,0,
math,math_0065,cot,gpt-4o-mini,36,\frac{11}{36},False,495,3.738,0,0,0,0,
math,math_0066,cot,gpt-4o-mini,-375 + 500i,-375 + 500i,True,1337,11.842,0,0,0,0,
math,math_0067,cot,gpt-4o-mini,3,561,False,1376,13.475,0,0,0,0,
math,math_0068,cot,gpt-4o-mini,105,30,False,788,5.46,0,0,0,0,
math,math_0069,cot,gpt-4o-mini,999,1000,False,904,7.119,0,0,0,0,
math,math_0070,cot,gpt-4o-mini,4,4,True,277,1.896,0,0,0,0,
math,math_0071,cot,gpt-4o-mini,144,144,True,1049,8.617,0,0,0,0,
math,math_0072,cot,gpt-4o-mini,4,4,True,1001,7.536,0,0,0,0,
math,math_0073,cot,gpt-4o-mini,9,9,True,655,5.311,0,0,0,0,
math,math_0074,cot,gpt-4o-mini,3,3,True,434,2.061,0,0,0,0,
math,math_0075,cot,gpt-4o-mini,126,126,True,717,5.153,0,0,0,0,
math,math_0076,cot,gpt-4o-mini,1,1,True,388,3.033,0,0,0,0,
math,math_0077,cot,gpt-4o-mini,32,32,True,435,2.975,0,0,0,0,
math,math_0078,cot,gpt-4o-mini,6.,6,True,1513,16.376,0,0,0,0,
math,math_0079,cot,gpt-4o-mini,90,105^\circ,False,1315,10.798,0,0,0,0,
gsm8k,gsm8k_0200,self_consistency,gpt-4o-mini,227,227,True,1594,10.678,0,0,0,0,
gsm8k,gsm8k_0201,self_consistency,gpt-4o-mini,112,112,True,1341,8.466,0,0,0,0,
gsm8k,gsm8k_0202,self_consistency,gpt-4o-mini,40,40,True,1460,10.887,0,0,0,0,
gsm8k,gsm8k_0203,self_consistency,gpt-4o-mini,6,6,True,1352,10.389,0,0,0,0,
gsm8k,gsm8k_0204,self_consistency,gpt-4o-mini,24,24,True,1647,10.502,0,0,0,0,
gsm8k,gsm8k_0205,self_consistency,gpt-4o-mini,5,5,True,2312,20.379,0,0,0,0,
gsm8k,gsm8k_0206,self_consistency,gpt-4o-mini,25,25,True,1270,9.526,0,0,0,0,
gsm8k,gsm8k_0207,self_consistency,gpt-4o-mini,7,7,True,928,6.225,0,0,0,0,
gsm8k,gsm8k_0208,self_consistency,gpt-4o-mini,5600,5600,True,1011,7.325,0,0,0,0,
gsm8k,gsm8k_0209,self_consistency,gpt-4o-mini,1,1,True,1313,9.486,0,0,0,0,
math,math_0070,cot,gpt-4o-mini,4,4,True,277,2.273,0,0,0,0,
math,math_0071,cot,gpt-4o-mini,144,144,True,1024,7.332,0,0,0,0,
math,math_0072,cot,gpt-4o-mini,4,4,True,1009,7.801,0,0,0,0,
math,math_0073,cot,gpt-4o-mini,9,9,True,551,7.766,0,0,0,0,
math,math_0074,cot,gpt-4o-mini,3,3,True,439,2.338,0,0,0,0,
math,math_0075,cot,gpt-4o-mini,126,126,True,838,7.088,0,0,0,0,
math,math_0076,cot,gpt-4o-mini,1,1,True,389,2.972,0,0,0,0,
math,math_0077,cot,gpt-4o-mini,32,32,True,425,2.95,0,0,0,0,
math,math_0078,cot,gpt-4o-mini,0,6,False,1543,11.182,0,0,0,0,
math,math_0079,cot,gpt-4o-mini,90,105^\circ,False,1586,12.987,0,0,0,0,
math,math_0080,cot,gpt-4o-mini,16,\frac{3}{16},False,1176,7.744,0,0,0,0,
math,math_0081,cot,gpt-4o-mini,10879,10879,True,733,5.757,0,0,0,0,
math,math_0082,cot,gpt-4o-mini,3,\frac{1}{3},False,889,7.869,0,0,0,0,
math,math_0083,cot,gpt-4o-mini,140,55,False,559,2.45,0,0,0,0,
math,math_0084,cot,gpt-4o-mini,5,5,True,558,4.254,0,0,0,0,
math,math_0085,cot,gpt-4o-mini,352,384,False,1078,9.357,0,0,0,0,
math,math_0086,cot,gpt-4o-mini,13,13,True,822,6.887,0,0,0,0,
math,math_0087,cot,gpt-4o-mini,1,"[-3,-2] \cup [0,1]",False,917,7.56,0,0,0,0,
math,math_0088,cot,gpt-4o-mini,6,6,True,1018,6.575,0,0,0,0,
math,math_0089,cot,gpt-4o-mini,1,\tfrac{3}{2},False,736,4.819,0,0,0,0,
math,math_0080,cot,gpt-4o-mini,16,\frac{3}{16},False,1176,7.518,0,0,0,0,
math,math_0081,cot,gpt-4o-mini,10879,10879,True,718,5.928,0,0,0,0,
math,math_0082,cot,gpt-4o-mini,3,\frac{1}{3},False,889,7.485,0,0,0,0,
math,math_0083,cot,gpt-4o-mini,140,55,False,559,2.309,0,0,0,0,
math,math_0084,cot,gpt-4o-mini,5,5,True,555,3.821,0,0,0,0,
math,math_0085,cot,gpt-4o-mini,384,384,True,1230,9.151,0,0,0,0,
math,math_0086,cot,gpt-4o-mini,13,13,True,821,10.375,0,0,0,0,
math,math_0087,cot,gpt-4o-mini,1,"[-3,-2] \cup [0,1]",False,919,11.033,0,0,0,0,
math,math_0088,cot,gpt-4o-mini,6,6,True,974,8.584,0,0,0,0,
math,math_0089,cot,gpt-4o-mini,1,\tfrac{3}{2},False,716,5.287,0,0,0,0,
math,math_0090,cot,gpt-4o-mini,5\sqrt{2},5 \sqrt{2},False,1103,12.035,0,0,0,0,
math,math_0091,cot,gpt-4o-mini,18,18,True,610,4.997,0,0,0,0,
math,math_0092,cot,gpt-4o-mini,180,180^{\circ},False,1119,7.723,0,0,0,0,
math,math_0093,cot,gpt-4o-mini,4,\frac{7}{4},False,534,4.584,0,0,0,0,
math,math_0094,cot,gpt-4o-mini,9,5,False,943,8.005,0,0,0,0,
math,math_0095,cot,gpt-4o-mini,24,24,True,737,3.792,0,0,0,0,
math,math_0096,cot,gpt-4o-mini,\frac{-11}{9},-\frac{11}{9},False,760,6.732,0,0,0,0,
math,math_0097,cot,gpt-4o-mini,-1,\frac{x^2}{16} - \frac{y^2}{9} = 1,False,1310,8.322,0,0,0,0,
math,math_0098,cot,gpt-4o-mini,27.2,27.2,True,597,4.482,0,0,0,0,
math,math_0099,cot,gpt-4o-mini,0,\begin{pmatrix} 2/5 \\ -1/5 \\ 0 \end{pmatrix},False,779,5.77,0,0,0,0,
gsm8k,gsm8k_0210,self_consistency,gpt-4o-mini,45,45,True,1545,10.855,0,0,0,0,
gsm8k,gsm8k_0211,self_consistency,gpt-4o-mini,114200,114200,True,1616,11.757,0,0,0,0,
gsm8k,gsm8k_0212,self_consistency,gpt-4o-mini,10,10,True,1274,9.223,0,0,0,0,
gsm8k,gsm8k_0213,self_consistency,gpt-4o-mini,52,52,True,1262,8.623,0,0,0,0,
gsm8k,gsm8k_0214,self_consistency,gpt-4o-mini,9,9,True,1279,18.887,0,0,0,0,
gsm8k,gsm8k_0215,self_consistency,gpt-4o-mini,20000,20000,True,1007,6.761,0,0,0,0,
gsm8k,gsm8k_0216,self_consistency,gpt-4o-mini,4,4,True,1357,9.055,0,0,0,0,
gsm8k,gsm8k_0217,self_consistency,gpt-4o-mini,34,34,True,1386,9.627,0,0,0,0,
gsm8k,gsm8k_0218,self_consistency,gpt-4o-mini,56,56,True,1074,7.962,0,0,0,0,
gsm8k,gsm8k_0219,self_consistency,gpt-4o-mini,8,8,True,1500,11.905,0,0,0,0,
math,math_0090,cot,gpt-4o-mini,5\sqrt{2},5 \sqrt{2},False,1193,8.377,0,0,0,0,
math,math_0091,cot,gpt-4o-mini,18,18,True,633,4.73,0,0,0,0,
math,math_0092,cot,gpt-4o-mini,90,180^{\circ},False,1071,12.572,0,0,0,0,
math,math_0093,cot,gpt-4o-mini,4,\frac{7}{4},False,534,3.702,0,0,0,0,
math,math_0094,cot,gpt-4o-mini,9,5,False,794,7.692,0,0,0,0,
math,math_0095,cot,gpt-4o-mini,24,24,True,742,3.57,0,0,0,0,
math,math_0096,cot,gpt-4o-mini,\frac{-11}{9},-\frac{11}{9},False,756,6.785,0,0,0,0,
math,math_0097,cot,gpt-4o-mini,1,\frac{x^2}{16} - \frac{y^2}{9} = 1,False,1102,7.074,0,0,0,0,
math,math_0098,cot,gpt-4o-mini,27.2,27.2,True,597,4.688,0,0,0,0,
math,math_0099,cot,gpt-4o-mini,0,\begin{pmatrix} 2/5 \\ -1/5 \\ 0 \end{pmatrix},False,860,6.229,0,0,0,0,
math,math_0100,cot,gpt-4o-mini,400,400,True,373,2.675,0,0,0,0,
math,math_0101,cot,gpt-4o-mini,6,-3 + 6i,False,1052,8.86,0,0,0,0,
math,math_0102,cot,gpt-4o-mini,\begin{pmatrix} 3 & -3 \ 4 & -2 \end{pmatrix},\begin{pmatrix} 3 & -3 \\ 4 & -2 \end{pmatrix},False,1120,7.99,0,0,0,0,
math,math_0103,cot,gpt-4o-mini,52,52,True,645,4.904,0,0,0,0,
math,math_0104,cot,gpt-4o-mini,1,\begin{pmatrix} 0 & 0 & 0 \\ 0 & 1 & 0 \\ 0 & 0 & 1 \end{pmatrix},False,808,6.793,0,0,0,0,
math,math_0105,cot,gpt-4o-mini,7,7,True,812,6.711,0,0,0,0,
math,math_0106,cot,gpt-4o-mini,6,6,True,428,3.111,0,0,0,0,
math,math_0107,cot,gpt-4o-mini,4,24,False,1171,7.992,0,0,0,0,
math,math_0108,cot,gpt-4o-mini,27,27,True,532,3.997,0,0,0,0,
math,math_0109,cot,gpt-4o-mini,15,\frac{11}{15},False,420,3.251,0,0,0,0,
math,math_0000,pot,gpt-4o-mini,,\frac83,False,321,1.701,0,0,0,0,
math,math_0001,pot,gpt-4o-mini,8,8,True,222,1.842,0,0,0,0,
math,math_0002,pot,gpt-4o-mini,,-256,False,470,3.207,0,0,0,0,
math,math_0003,pot,gpt-4o-mini,3,1+2\sqrt{3},False,367,2.205,0,0,0,0,
math,math_0004,pot,gpt-4o-mini,0.49999999999999994,\frac{1}{2},False,163,0.834,0,0,0,0,
math,math_0005,pot,gpt-4o-mini,3,\frac{49}{64},False,344,2.569,0,0,0,0,
math,math_0006,pot,gpt-4o-mini,,8,False,494,3.257,0,0,0,0,
math,math_0007,pot,gpt-4o-mini,,"(2,-1,2)",False,406,2.562,0,0,0,0,
math,math_0008,pot,gpt-4o-mini,0,0,True,423,2.59,0,0,0,0,
math,math_0009,pot,gpt-4o-mini,0.5235987755982989,"\left( 8 \sqrt{2}, \frac{\pi}{4}, \frac{\pi}{6} \right)",False,329,1.615,0,0,0,0,
gsm8k,gsm8k_0220,self_consistency,gpt-4o-mini,48,48,True,1081,8.029,0,0,0,0,
gsm8k,gsm8k_0221,self_consistency,gpt-4o-mini,13,13,True,885,7.055,0,0,0,0,
gsm8k,gsm8k_0222,self_consistency,gpt-4o-mini,110,110,True,978,7.433,0,0,0,0,
gsm8k,gsm8k_0223,self_consistency,gpt-4o-mini,272,272,True,1835,14.084,0,0,0,0,
gsm8k,gsm8k_0224,self_consistency,gpt-4o-mini,16,16,True,831,6.027,0,0,0,0,
gsm8k,gsm8k_0225,self_consistency,gpt-4o-mini,750,750,True,1168,7.547,0,0,0,0,
gsm8k,gsm8k_0226,self_consistency,gpt-4o-mini,55,55,True,1020,6.417,0,0,0,0,
gsm8k,gsm8k_0227,self_consistency,gpt-4o-mini,140,140,True,1124,7.531,0,0,0,0,
gsm8k,gsm8k_0228,self_consistency,gpt-4o-mini,360,360,True,1151,10.723,0,0,0,0,
gsm8k,gsm8k_0229,self_consistency,gpt-4o-mini,109,109,True,1057,8.042,0,0,0,0,
math,math_0010,pot,gpt-4o-mini,35,35,True,959,7.798,0,0,0,0,
math,math_0011,pot,gpt-4o-mini,3,3,True,418,2.171,0,0,0,0,
math,math_0012,pot,gpt-4o-mini,,12,False,393,7.511,0,0,0,0,
math,math_0013,pot,gpt-4o-mini,6,6,True,198,1.873,0,0,0,0,
math,math_0014,pot,gpt-4o-mini,75,16,False,411,2.244,0,0,0,0,
math,math_0015,pot,gpt-4o-mini,216,216,True,298,1.947,0,0,0,0,
math,math_0016,pot,gpt-4o-mini,0.027777777777777776,\frac{1}{36},False,214,0.929,0,0,0,0,
math,math_0017,pot,gpt-4o-mini,4.5,\frac{9}{2},False,441,2.35,0,0,0,0,
math,math_0018,pot,gpt-4o-mini,12,12,True,176,0.766,0,0,0,0,
math,math_0019,pot,gpt-4o-mini,,\begin{pmatrix} -1/3 \\ 2/3 \\ 5/3 \end{pmatrix},False,678,4.659,0,0,0,0,
math,math_0110,cot,gpt-4o-mini,100,\dfrac{33}{100},False,659,5.145,0,0,0,0,
math,math_0111,cot,gpt-4o-mini,8,\frac{14}{3},False,941,7.078,0,0,0,0,
math,math_0112,cot,gpt-4o-mini,44.06,44\%,False,652,5.128,0,0,0,0,
math,math_0113,cot,gpt-4o-mini,26,26\pi,False,589,3.667,0,0,0,0,
math,math_0114,cot,gpt-4o-mini,30,30,True,870,3.78,0,0,0,0,
math,math_0115,cot,gpt-4o-mini,1,\frac{9}{32},False,773,5.844,0,0,0,0,
math,math_0116,cot,gpt-4o-mini,72,72,True,905,7.969,0,0,0,0,
math,math_0117,cot,gpt-4o-mini,-0.09,\frac{9}{100},False,1216,9.654,0,0,0,0,
math,math_0118,cot,gpt-4o-mini,14,14,True,432,3.321,0,0,0,0,
math,math_0119,cot,gpt-4o-mini,8,7602_8,False,983,9.174,0,0,0,0,
math,math_0020,pot,gpt-4o-mini,,\frac{1}{2},False,308,1.68,0,0,0,0,
math,math_0021,pot,gpt-4o-mini,4.0,"(3,2,4)",False,349,2.219,0,0,0,0,
math,math_0022,pot,gpt-4o-mini,Tuesday,\text{Tuesday},True,241,1.423,0,0,0,0,
math,math_0023,pot,gpt-4o-mini,8,8,True,323,2.032,0,0,0,0,
math,math_0024,pot,gpt-4o-mini,,\frac{36}{121},False,280,1.273,0,0,0,0,
math,math_0025,pot,gpt-4o-mini,0.5,\frac{1}{9},False,320,1.857,0,0,0,0,
math,math_0026,pot,gpt-4o-mini,,18,False,858,5.803,0,0,0,0,
math,math_0027,pot,gpt-4o-mini,3.5,\frac{7}{2},False,194,0.89,0,0,0,0,
math,math_0028,pot,gpt-4o-mini,3003,3003,True,2661,23.569,0,0,0,0,
math,math_0029,pot,gpt-4o-mini,3,3,True,190,0.856,0,0,0,0,
math,math_0030,pot,gpt-4o-mini,0,x^2-10x+41,False,354,2.195,0,0,0,0,
math,math_0031,pot,gpt-4o-mini,,"\{-1\} \cup [0,7)",False,488,5.74,0,0,0,0,
math,math_0032,pot,gpt-4o-mini,1,\frac{7}{12},False,251,1.009,0,0,0,0,
math,math_0033,pot,gpt-4o-mini,4,4,True,234,1.243,0,0,0,0,
math,math_0034,pot,gpt-4o-mini,,1+\sqrt5,False,974,7.668,0,0,0,0,
math,math_0035,pot,gpt-4o-mini,-42,-42,True,299,1.442,0,0,0,0,
math,math_0036,pot,gpt-4o-mini,4,4,True,233,1.153,0,0,0,0,
math,math_0037,pot,gpt-4o-mini,5636,5636,True,369,2.317,0,0,0,0,
math,math_0038,pot,gpt-4o-mini,-2.000000000000001,-2,True,687,3.003,0,0,0,0,
math,math_0039,pot,gpt-4o-mini,250,250,True,308,1.897,0,0,0,0,
gsm8k,gsm8k_0230,self_consistency,gpt-4o-mini,240,240,True,1118,7.121,0,0,0,0,
gsm8k,gsm8k_0231,self_consistency,gpt-4o-mini,5,4,False,1578,10.493,0,0,0,0,
gsm8k,gsm8k_0232,self_consistency,gpt-4o-mini,42.00,42,True,1077,7.266,0,0,0,0,
gsm8k,gsm8k_0233,self_consistency,gpt-4o-mini,63,63,True,927,7.634,0,0,0,0,
gsm8k,gsm8k_0234,self_consistency,gpt-4o-mini,7,7,True,998,6.917,0,0,0,0,
gsm8k,gsm8k_0235,self_consistency,gpt-4o-mini,1,1,True,1024,7.237,0,0,0,0,
gsm8k,gsm8k_0236,self_consistency,gpt-4o-mini,800,800,True,880,10.627,0,0,0,0,
gsm8k,gsm8k_0237,self_consistency,gpt-4o-mini,20,20,True,1563,11.06,0,0,0,0,
gsm8k,gsm8k_0238,self_consistency,gpt-4o-mini,4,4,True,1164,7.988,0,0,0,0,
gsm8k,gsm8k_0239,self_consistency,gpt-4o-mini,6,6,True,1078,7.45,0,0,0,0,
math,math_0120,cot,gpt-4o-mini,103,103,True,920,6.335,0,0,0,0,
math,math_0121,cot,gpt-4o-mini,\frac{-119}{144},-\frac{119}{144},False,957,7.181,0,0,0,0,
math,math_0122,cot,gpt-4o-mini,10,10,True,800,9.489,0,0,0,0,
math,math_0123,cot,gpt-4o-mini,4000,"\$4,\!000",True,469,3.413,0,0,0,0,
math,math_0124,cot,gpt-4o-mini,21,21,True,453,3.332,0,0,0,0,
math,math_0125,cot,gpt-4o-mini,75,82,False,1195,9.981,0,0,0,0,
math,math_0126,cot,gpt-4o-mini,2,3s^2,False,364,2.751,0,0,0,0,
math,math_0127,cot,gpt-4o-mini,128,128,True,580,4.095,0,0,0,0,
math,math_0128,cot,gpt-4o-mini,3720,3720,True,204,1.802,0,0,0,0,
math,math_0129,cot,gpt-4o-mini,-2,"\sqrt{5}, -\sqrt{5}",False,1140,8.432,0,0,0,0,
math,math_0040,pot,gpt-4o-mini,,6,False,296,1.389,0,0,0,0,
math,math_0041,pot,gpt-4o-mini,-1.0000000000000002,-1,True,189,1.431,0,0,0,0,
math,math_0042,pot,gpt-4o-mini,4,"-4,-2,-1,1,2,4",False,319,1.728,0,0,0,0,
math,math_0043,pot,gpt-4o-mini,,-4,False,327,1.953,0,0,0,0,
math,math_0044,pot,gpt-4o-mini,7.5,\$7.50,True,246,0.861,0,0,0,0,
math,math_0045,pot,gpt-4o-mini,6,6,True,272,1.185,0,0,0,0,
math,math_0046,pot,gpt-4o-mini,3.9832290422823475,\frac{3}{2},False,247,1.027,0,0,0,0,
math,math_0047,pot,gpt-4o-mini,7,7,True,349,1.861,0,0,0,0,
math,math_0048,pot,gpt-4o-mini,1,1,True,366,2.35,0,0,0,0,
math,math_0049,pot,gpt-4o-mini,,\text{(E)},False,527,3.169,0,0,0,0,
math,math_0050,pot,gpt-4o-mini,,7,False,603,3.66,0,0,0,0,
math,math_0051,pot,gpt-4o-mini,8.06225774829855,\sqrt{65},False,201,121.186,0,0,0,0,
math,math_0052,pot,gpt-4o-mini,0,11,False,280,1.781,0,0,0,0,
math,math_0053,pot,gpt-4o-mini,105,105,True,212,1.282,0,0,0,0,
math,math_0054,pot,gpt-4o-mini,,"-4, 4",False,231,1.133,0,0,0,0,
math,math_0055,pot,gpt-4o-mini,-3.0,-3,True,996,1.265,0,0,0,0,
math,math_0056,pot,gpt-4o-mini,9,9,True,522,1.766,0,0,0,0,
math,math_0057,pot,gpt-4o-mini,,42,False,604,4.521,0,0,0,0,
math,math_0058,pot,gpt-4o-mini,200,150,False,345,2.345,0,0,0,0,
math,math_0059,pot,gpt-4o-mini,1.299038105676658,\frac{\sqrt3}{2},False,428,2.57,0,0,0,0,
math,math_0060,pot,gpt-4o-mini,1,1,True,186,1.141,0,0,0,0,
math,math_0061,pot,gpt-4o-mini,235,235,True,334,1.827,0,0,0,0,
math,math_0062,pot,gpt-4o-mini,,\sqrt5,False,367,1.992,0,0,0,0,
math,math_0063,pot,gpt-4o-mini,18,19,False,454,2.172,0,0,0,0,
math,math_0064,pot,gpt-4o-mini,0.42857142857142855,\frac{3}{7},False,295,1.605,0,0,0,0,
math,math_0065,pot,gpt-4o-mini,36,\frac{11}{36},False,304,1.759,0,0,0,0,
math,math_0066,pot,gpt-4o-mini,,-375 + 500i,False,746,5.77,0,0,0,0,
math,math_0067,pot,gpt-4o-mini,561,561,True,469,2.142,0,0,0,0,
math,math_0068,pot,gpt-4o-mini,150.0,30,False,321,1.676,0,0,0,0,
math,math_0069,pot,gpt-4o-mini,1000,1000,True,244,1.017,0,0,0,0,
math,math_0130,cot,gpt-4o-mini,4,4,True,1190,121.847,0,0,0,0,
math,math_0131,cot,gpt-4o-mini,8,8,True,711,5.768,0,0,0,0,
math,math_0132,cot,gpt-4o-mini,12,12,True,667,5.753,0,0,0,0,
math,math_0133,cot,gpt-4o-mini,1,1,True,413,3.293,0,0,0,0,
math,math_0134,cot,gpt-4o-mini,5,\frac{2}{5},False,1124,8.756,0,0,0,0,
math,math_0135,cot,gpt-4o-mini,10(\sqrt{6} - \sqrt{2}),10\sqrt{2},False,1190,8.19,0,0,0,0,
math,math_0136,cot,gpt-4o-mini,2,.5,False,669,5.817,0,0,0,0,
math,math_0137,cot,gpt-4o-mini,,\text{D},False,1733,6.798,0,0,0,0,
math,math_0138,cot,gpt-4o-mini,169,169,True,522,3.054,0,0,0,0,
math,math_0139,cot,gpt-4o-mini,20,\frac 9{20},False,1218,8.2,0,0,0,0,
math,math_0070,pot,gpt-4o-mini,4,4,True,167,0.88,0,0,0,0,
math,math_0071,pot,gpt-4o-mini,144,144,True,492,1.909,0,0,0,0,
math,math_0072,pot,gpt-4o-mini,3.999999999999999,4,True,325,1.82,0,0,0,0,
math,math_0073,pot,gpt-4o-mini,9,9,True,205,0.965,0,0,0,0,
math,math_0074,pot,gpt-4o-mini,3.0,3,True,331,0.834,0,0,0,0,
math,math_0075,pot,gpt-4o-mini,84,126,False,443,2.135,0,0,0,0,
